Sheet,Sector,Metric,Category,Total Growth 2000–2023,Year,Value
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2000,0.095459
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2000,0.004766
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2001,0.121335
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2001,0.006058
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2002,0.117813
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2002,0.005877
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2003,0.134303
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2003,0.006681
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2004,0.14233
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2004,0.007069
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2005,0.160107
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2005,0.007952
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2006,0.133772
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2006,0.006644
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2007,0.131899
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2007,0.006541
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2008,0.143592
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2008,0.007104
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2009,0.181404
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2009,0.00897
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2010,0.236668
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2010,0.011675
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2011,0.305499
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2011,0.015055
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2012,0.294148
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2012,0.014428
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2013,0.255741
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2013,0.012509
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2014,0.396879
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2014,0.019338
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2015,0.391272
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2015,0.018948
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2016,0.382527
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2016,0.018624
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2017,0.377018
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2017,0.018356
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2018,0.733795
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2018,0.035499
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2019,0.937239
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2019,0.045341
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2020,0.729664
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2020,0.035299
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2021,0.653243
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2021,0.031538
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2022,0.447723
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2022,0.021621
Freight3,Freight,GHG Emissions,Natural Gas,2.1108119716318003,2023,0.296955
Freight3,Freight,GHG Emissions,Natural Gas,2.008182962652119,2023,0.014337
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2000,8.508802
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2000,0.517502
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2001,9.107933
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2001,0.553941
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2002,6.27334
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2002,0.381542
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2003,6.139317
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2003,0.373391
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2004,6.407268
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2004,0.389687
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2005,4.87472
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2005,0.296479
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2006,6.064293
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2006,0.368828
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2007,7.154728
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2007,0.435148
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2008,7.350229
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2008,0.447038
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2009,6.864232
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2009,0.41748
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2010,6.81517
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2010,0.414496
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2011,7.342738
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2011,0.446582
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2012,7.57596
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2012,0.460767
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2013,6.219823
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2013,0.378287
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2014,5.381996
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2014,0.327331
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2015,5.458318
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2015,0.331973
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2016,6.03066
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2016,0.366782
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2017,5.939098
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2017,0.361214
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2018,5.870264
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2018,0.357027
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2019,5.819297
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2019,0.353927
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2020,5.133016
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2020,0.312188
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2021,5.640619
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2021,0.34306
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2022,6.147215
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2022,0.373871
Freight3,Freight,GHG Emissions,Propane,-0.260899830551939,2023,6.288857
Freight3,Freight,GHG Emissions,Propane,-0.2608994747846386,2023,0.382486
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2000,240128.264661
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2001,233997.216305
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2002,234706.766419
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2003,257867.334115
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2004,274967.411803
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2005,282512.702695
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2006,282125.906952
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2007,285282.617615
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2008,285564.367908
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2009,270850.968823
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2010,292624.88267
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2011,302484.423161
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2012,313396.102402
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2013,327270.948501
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2014,344069.369981
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2015,353046.954105
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2016,372384.291439
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2017,378802.011109
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2018,352921.379497
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2019,365126.100325
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2020,319205.992139
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2021,346298.799929
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2022,364498.914521
Freight3,Freight,GHG Emissions,"Tonne-kilometres (millions)a, c",0.4887797134364684,2023,357498.08905
Freight2,Freight,Intensity,Air,-0.23326252092184896,2000,0.559224
Freight2,Freight,Intensity,Air,-0.23326252092184896,2001,0.473339
Freight2,Freight,Intensity,Air,-0.23326252092184896,2002,0.505499
Freight2,Freight,Intensity,Air,-0.23326252092184896,2003,0.469684
Freight2,Freight,Intensity,Air,-0.23326252092184896,2004,0.500142
Freight2,Freight,Intensity,Air,-0.23326252092184896,2005,0.543757
Freight2,Freight,Intensity,Air,-0.23326252092184896,2006,0.497604
Freight2,Freight,Intensity,Air,-0.23326252092184896,2007,0.407656
Freight2,Freight,Intensity,Air,-0.23326252092184896,2008,0.341033
Freight2,Freight,Intensity,Air,-0.23326252092184896,2009,0.307331
Freight2,Freight,Intensity,Air,-0.23326252092184896,2010,0.365226
Freight2,Freight,Intensity,Air,-0.23326252092184896,2011,0.376499
Freight2,Freight,Intensity,Air,-0.23326252092184896,2012,0.422768
Freight2,Freight,Intensity,Air,-0.23326252092184896,2013,0.43646
Freight2,Freight,Intensity,Air,-0.23326252092184896,2014,0.431369
Freight2,Freight,Intensity,Air,-0.23326252092184896,2015,0.385949
Freight2,Freight,Intensity,Air,-0.23326252092184896,2016,0.394298
Freight2,Freight,Intensity,Air,-0.23326252092184896,2017,0.468438
Freight2,Freight,Intensity,Air,-0.23326252092184896,2018,0.527047
Freight2,Freight,Intensity,Air,-0.23326252092184896,2019,0.4849
Freight2,Freight,Intensity,Air,-0.23326252092184896,2020,0.544886
Freight2,Freight,Intensity,Air,-0.23326252092184896,2021,0.888624
Freight2,Freight,Intensity,Air,-0.23326252092184896,2022,0.470582
Freight2,Freight,Intensity,Air,-0.23326252092184896,2023,0.428778
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2000,0.002187
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2001,0.002583
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2002,0.00264
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2003,0.002457
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2004,0.00229
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2005,0.002639
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2006,0.002326
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2007,0.002734
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2008,0.002323
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2009,0.001932
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2010,0.001958
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2011,0.00212
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2012,0.002668
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2013,0.001673
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2014,0.00246
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2015,0.002705
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2016,0.002796
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2017,0.003457
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2018,0.002926
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2019,0.003205
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2020,0.006509
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2021,0.01132
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2022,0.003507
Freight2,Freight,Intensity,Aviation Gasoline,0.22542295381801547,2023,0.00268
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2000,0.557037
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2001,0.470757
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2002,0.502859
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2003,0.467227
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2004,0.497852
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2005,0.541119
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2006,0.495278
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2007,0.404923
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2008,0.33871
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2009,0.305399
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2010,0.363268
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2011,0.374379
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2012,0.4201
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2013,0.434787
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2014,0.428909
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2015,0.383244
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2016,0.391502
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2017,0.464981
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2018,0.524121
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2019,0.481695
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2020,0.538377
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2021,0.877304
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2022,0.467075
Freight2,Freight,Intensity,Aviation Turbo Fuel,-0.2350633799909163,2023,0.426098
Freight2,Freight,Intensity,Biodiesel Fuel,–,2000,0.0
Freight2,Freight,Intensity,Biodiesel Fuel,–,2001,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2002,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2003,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2004,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2005,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2006,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2007,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2008,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2009,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2010,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2011,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2012,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2013,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2014,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2015,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2016,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2017,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2018,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2019,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2020,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2021,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2022,
Freight2,Freight,Intensity,Biodiesel Fuel,–,2023,
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2000,43.247247
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2001,42.299041
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2002,41.625807
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2003,44.355066
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2004,47.017145
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2005,49.198819
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2006,49.432151
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2007,51.580391
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2008,52.473578
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2009,51.055158
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2010,53.564014
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2011,55.994223
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2012,55.262758
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2013,55.230492
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2014,54.838982
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2015,51.724977
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2016,48.338368
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2017,51.346806
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2018,53.563362
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2019,53.300902
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2020,47.697989
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2021,50.975412
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2022,52.88205
Freight2,Freight,Intensity,Diesel Fuel Oil,0.18457241914150035,2023,51.229496
Freight2,Freight,Intensity,Ethanol,–,2000,
Freight2,Freight,Intensity,Ethanol,–,2001,
Freight2,Freight,Intensity,Ethanol,–,2002,
Freight2,Freight,Intensity,Ethanol,–,2003,
Freight2,Freight,Intensity,Ethanol,–,2004,
Freight2,Freight,Intensity,Ethanol,–,2005,0.085248
Freight2,Freight,Intensity,Ethanol,–,2006,0.09462
Freight2,Freight,Intensity,Ethanol,–,2007,0.411281
Freight2,Freight,Intensity,Ethanol,–,2008,0.421488
Freight2,Freight,Intensity,Ethanol,–,2009,0.490666
Freight2,Freight,Intensity,Ethanol,–,2010,0.64657
Freight2,Freight,Intensity,Ethanol,–,2011,0.957612
Freight2,Freight,Intensity,Ethanol,–,2012,1.041542
Freight2,Freight,Intensity,Ethanol,–,2013,0.962574
Freight2,Freight,Intensity,Ethanol,–,2014,1.043189
Freight2,Freight,Intensity,Ethanol,–,2015,
Freight2,Freight,Intensity,Ethanol,–,2016,
Freight2,Freight,Intensity,Ethanol,–,2017,
Freight2,Freight,Intensity,Ethanol,–,2018,
Freight2,Freight,Intensity,Ethanol,–,2019,
Freight2,Freight,Intensity,Ethanol,–,2020,
Freight2,Freight,Intensity,Ethanol,–,2021,
Freight2,Freight,Intensity,Ethanol,–,2022,
Freight2,Freight,Intensity,Ethanol,–,2023,
Freight2,Freight,Intensity,"Freight Transportation GHG Emissions (Mt of CO2e)a,b",0.21484115220861622,2000,64.811666
Freight2,Freight,Intensity,"Freight Transportation GHG Emissions (Mt of CO2e)a,b",0.21484115220861622,2001,65.238064
Freight2,Freight,Intensity,"Freight Transportation GHG Emissions (Mt of CO2e)a,b",0.21484115220861622,2002,63.998246
Freight2,Freight,Intensity,"Freight Transportation GHG Emissions (Mt of CO2e)a,b",0.21484115220861622,2003,68.467274
